"Avg # Bars In Losing Trades: All","Avg # Bars In Losing Trades: Long","Avg # Bars In Losing Trades: Short","Avg # Bars In Winning Trades: All","Avg # Bars In Winning Trades: Long","Avg # Bars In Winning Trades: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg Losing Trade %: All","Avg Losing Trade %: Long","Avg Losing Trade %: Short","Avg Losing Trade: All","Avg Losing Trade: Long","Avg Losing Trade: Short","Avg Trade %: All","Avg Trade %: Long","Avg Trade %: Short","Avg Trade: All","Avg Trade: Long","Avg Trade: Short","Avg Winning Trade %: All","Avg Winning Trade %: Long","Avg Winning Trade %: Short","Avg Winning Trade: All","Avg Winning Trade: Long","Avg Winning Trade: Short","Buy & Hold Return","Buy & Hold Return %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Gross Loss %: All","Gross Loss %: Long","Gross Loss %: Short","Gross Loss: All","Gross Loss: Long","Gross Loss: Short","Gross Profit %: All","Gross Profit %: Long","Gross Profit %: Short","Gross Profit: All","Gross Profit: Long","Gross Profit: Short","Largest Losing Trade %: All","Largest Losing Trade %: Long","Largest Losing Trade %: Short","Largest Losing Trade: All","Largest Losing Trade: Long","Largest Losing Trade: Short","Largest Winning Trade %: All","Largest Winning Trade %: Long","Largest Winning Trade %: Short","Largest Winning Trade: All","Largest Winning Trade: Long","Largest Winning Trade: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Max Drawdown","Max Drawdown %","Net Profit %: All","Net Profit %: Long","Net Profit %: Short","Net Profit: All","Net Profit: Long","Net Profit: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Open PL","Open PL %","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Sharpe Ratio","Sortino Ratio","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","__% to take at First TP","__% to take at Second TP","__% to take at Third TP","__ABC Entry Settings","__AO Divergence","__API Entry - Long","__API Entry - Short","__API Exit - Long","__API Exit - Short","__API First TP - Long","__API First TP - Short","__API Second TP - Long","__API Second TP - Short","__ATR Reversal","__ATR Trailing Stop Multiplier","__ATR Trailing Stop Source","__ATR length","__Activate Min Risk:Reward?","__Adx","__Alert Frequency","__Allow Reversal Trades","__Aroon","__Baseline","__BollingerBands Contact","__Bull vs. Bears","__CMF Cross 50-Line","__CMF Level","__Close trade on reverse strategy","__Dashboard Distance","__Dashboard On / Off","__Depth","__Deviation","__Divergence Look Left","__Divergence Look Right","__Divergence Type","__EMA Pressure","__EMA Trend Direction","__Enable Max Trades?","__Enable Repainting?","__Engulfing Candle","__HMA BAR","__HMA Len","__HMA Pivot","__HMA Trend Direction","__Highest High lookback","__KST Cross Signal","__KST Divergence","__Left Bars","__Limit order for Entry?","__Limit order on Close","__Long Trades","__Lookback1","__Lookback2","__Lookback3","__Lookback4","__Lookback5","__Lookback6","__Lookback7","__Lookback8","__Lowest Low Lookback","__MA 1","__MA 2","__MA 3","__MA 4","__MA 5","__MA Length #1","__MA Length #2","__MA Length #3","__MA Length #4","__MA Length #5","__MA Type #1","__MA Type #2","__MA Type #3","__MA Type #4","__MA Type #5","__MACD Cross Signal","__MACD Divergence","__MACD Histogram Pivot","__Max Drawdown Daily (%)","__Max Trades Per Direction?","__Min Risk:Reward","__Notes","__OBV Divergence","__Parabolic SAR Direction","__Parabolic SAR Reversal","__Plot Entry/SL/TP","__Plot trail trigger price","__Probability Formula","__Probability Formula Length","__Profit factor Long (Risk to Reward)","__Profit factor Short (Risk to Reward)","__R:R To Trigger Exit","__RSI Cross 50-Line","__RSI Divergence","__RSI Level","__RVI Divergence","__RVI Position","__Required Strong LONG Score","__Required Strong SHORT Score","__Reverse?","__Right Bars","__Risk Adjustment","__Set Max Daily DrawDown","__Short Trades","__Stoch Cross Signal","__Stochastic Divergence","__Stop Loss Buffer - Long","__Stop Loss Buffer - Short","__Stop Loss Long %","__Stop Loss Short %","__SuperTrend Direction","__SuperTrend Reversal","__Support/Resistance Cross","__Swing Lookback","__Take Multi Profit X3","__Take Profit Long %","__Take Profit Short %","__Take Protit Fibonacci LEVEL","__Thamers ALL IN ONE RSI","__Time Session To Ignore Trades","__Timezone","__Type of Stoploss","__Type of Take Profit","__Use ATR Trailing Stop","__Use Limit exit","__Use Strategy Alerts? - Please read the tooltip","__Use Time Session Filter","__VWAP Cross HMA","__VWAP Trend","__Waddah Attar","__Wait for confirmation of new entry on reversal","__Wait for confirmed?","__WaveTrend Cross Signal","__WaveTrend Divergence","__Z distance from VWAP","comment"
46.93,63.14,32.75,79.17,67.38,102.75,61.26,65.40,56.08,0.96,1.12,0.82,19.20,22.31,16.47,0.04,0.07,0.00,0.85,1.49,0.05,1.30,1.12,1.66,25.91,22.32,33.10,-503.83,-25.19,54.96,30.48,24.48,14.40,7.81,6.59,287.93,156.16,131.78,15.55,8.93,6.62,310.97,178.55,132.42,1.10,1.10,0.80,22.62,22.62,16.87,1.65,1.10,1.65,33.77,22.91,33.77,0,0,0,0.06,0.06,0.06,83.32,3.96,1.15,1.12,0.03,23.04,22.40,0.64,15.00,7.00,8.00,12.00,8.00,4.00,0,0,44.44,53.33,33.33,1.08,1.14,1.00,1.35,1.00,2.01,0.02,0.03,27.00,15.00,12.00,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,6.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,10.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,2.50,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Off","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Strong","Off","Off","Skipped for ""Percent Profitable: All"": 44.44444444444444. Changed ""Profit factor Short (Risk to Reward)"": 1.2 => 2.5."
27.50,27.50,0,0,0,0,27.50,27.50,0,1.09,1.09,0,21.88,21.88,0,-1.09,-1.09,0,-21.88,-21.88,0,0,0,0,0,0,0,37.40,1.87,3.96,3.96,0,2.19,2.19,0,43.75,43.75,0,0,0,0,0,0,0,1.10,1.10,0,22.00,22.00,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,42.75,2.14,-2.19,-2.19,0,-43.75,-43.75,0,2.00,2.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27,-0.26,2.00,2.00,0,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,6.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,10.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Off","Mandatory","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Strong","Off","Off","Skipped for ""Percent Profitable: All"": 0. Changed ""SuperTrend Reversal"": Off => Mandatory."
48.08,63.14,27.00,47.73,67.38,25.29,47.89,65.40,26.00,0.98,1.10,0.81,19.64,22.10,16.19,0.08,0.07,0.10,1.63,1.38,1.94,0.93,1.10,0.74,18.64,21.92,14.89,-503.85,-25.19,54.17,30.05,24.12,11.78,7.73,4.05,235.63,154.68,80.94,13.98,8.77,5.21,279.54,175.33,104.21,1.10,1.10,0.80,22.73,22.73,16.51,1.10,1.10,0.75,22.31,22.31,15.33,0,0,0,0.06,0.06,0.06,68.15,3.37,2.20,1.03,1.16,43.91,20.64,23.26,12.00,7.00,5.00,15.00,8.00,7.00,0,0,55.56,53.33,58.33,1.19,1.13,1.29,0.95,0.99,0.92,0.04,0.07,27.00,15.00,12.00,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,6.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,10.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Very Strong","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Off","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Strong","Off","Off","Skipped for ""Percent Profitable: All"": 55.55555555555556. Changed ""RSI Level"": Off => Very Strong."
48.08,63.14,27.00,51.31,67.38,35.25,49.93,65.40,32.08,0.99,1.11,0.81,19.76,22.24,16.29,0.11,0.07,0.15,2.11,1.39,2.95,0.93,1.10,0.75,18.52,22.06,14.98,-503.85,-25.19,56.51,30.24,26.27,11.86,7.78,4.07,237.10,155.67,81.43,14.81,8.82,5.99,296.28,176.47,119.81,1.10,1.10,0.80,22.90,22.90,16.63,1.10,1.10,0.75,22.48,22.48,15.44,0,0,0,0.06,0.06,0.06,68.56,3.37,2.96,1.04,1.92,59.18,20.80,38.38,12.00,7.00,5.00,16.00,8.00,8.00,0,0,57.14,53.33,61.54,1.25,1.13,1.47,0.94,0.99,0.92,0.06,0.09,28.00,15.00,13.00,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,6.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,10.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,125.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Off","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Strong","Off","Off","Skipped for ""Percent Profitable: All"": 57.14285714285714. Changed ""MA 3"": 75 => 125."
48.08,63.14,27.00,51.31,67.38,35.25,49.93,65.40,32.08,0.99,1.11,0.81,19.76,22.24,16.29,0.11,0.07,0.15,2.11,1.39,2.95,0.93,1.10,0.75,18.52,22.06,14.98,-504.00,-25.20,56.51,30.24,26.27,11.86,7.78,4.07,237.10,155.67,81.43,14.81,8.82,5.99,296.28,176.47,119.81,1.10,1.10,0.80,22.90,22.90,16.63,1.10,1.10,0.75,22.48,22.48,15.44,0,0,0,0.06,0.06,0.06,68.56,3.37,2.96,1.04,1.92,59.18,20.80,38.38,12.00,7.00,5.00,16.00,8.00,8.00,0,0,57.14,53.33,61.54,1.25,1.13,1.47,0.94,0.99,0.92,0.06,0.09,28.00,15.00,13.00,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,6.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,10.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,0,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Off","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Strong","Off","Off","Skipped for ""Percent Profitable: All"": 57.14285714285714. Changed ""MA Length #3"": true => false."
48.08,63.14,27.00,51.31,67.38,35.25,49.93,65.40,32.08,0.99,1.11,0.81,19.76,22.24,16.29,0.11,0.07,0.15,2.11,1.39,2.95,0.93,1.10,0.75,18.52,22.06,14.98,-504.20,-25.21,56.51,30.24,26.27,11.86,7.78,4.07,237.10,155.67,81.43,14.81,8.82,5.99,296.28,176.47,119.81,1.10,1.10,0.80,22.90,22.90,16.63,1.10,1.10,0.75,22.48,22.48,15.44,0,0,0,0.06,0.06,0.06,68.56,3.37,2.96,1.04,1.92,59.18,20.80,38.38,12.00,7.00,5.00,16.00,8.00,8.00,0,0,57.14,53.33,61.54,1.25,1.13,1.47,0.94,0.99,0.92,0.06,0.09,28.00,15.00,13.00,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,6.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,true,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,10.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Off","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Strong","Off","Off","Skipped for ""Percent Profitable: All"": 57.14285714285714. Changed ""Enable Repainting?"": false => true."
48.08,63.14,27.00,47.73,67.38,25.29,47.89,65.40,26.00,0.98,1.10,0.81,19.64,22.10,16.19,0.08,0.07,0.10,1.63,1.38,1.94,0.93,1.10,0.74,18.64,21.92,14.89,-504.88,-25.24,54.17,30.05,24.12,11.78,7.73,4.05,235.63,154.68,80.94,13.98,8.77,5.21,279.54,175.33,104.21,1.10,1.10,0.80,22.73,22.73,16.51,1.10,1.10,0.75,22.31,22.31,15.33,0,0,0,0.06,0.06,0.06,68.15,3.37,2.20,1.03,1.16,43.91,20.64,23.26,12.00,7.00,5.00,15.00,8.00,7.00,0,0,55.56,53.33,58.33,1.19,1.13,1.29,0.95,0.99,0.92,0.04,0.07,27.00,15.00,12.00,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,6.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,10.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Off","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Very Strong","Off","Off","Skipped for ""Percent Profitable: All"": 55.55555555555556. Changed ""WaveTrend Cross Signal"": Strong => Very Strong."
13.60,4.50,19.67,25.83,33.67,18.00,20.27,22.00,18.83,0.92,1.11,0.80,18.49,22.12,16.08,0.08,0.22,-0.03,1.62,4.32,-0.63,0.92,1.10,0.74,18.38,21.95,14.82,-492.45,-24.62,22.04,10.04,12.00,4.62,2.21,2.41,92.47,44.24,48.24,5.51,3.29,2.22,110.30,65.85,44.45,1.10,1.10,0.80,22.25,22.25,16.28,1.10,1.10,0.75,22.12,22.12,14.97,0,0,0,0.06,0.06,0.06,77.17,3.79,0.89,1.08,-0.19,17.82,21.62,-3.79,5.00,2.00,3.00,6.00,3.00,3.00,0,0,54.55,60.00,50.00,1.19,1.49,0.92,0.99,0.99,0.92,0.02,0.03,11.00,5.00,6.00,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Mandatory","Weak",true,3.00,true,6.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,10.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Off","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Strong","Off","Off","Skipped for ""Percent Profitable: All"": 54.54545454545454. Changed ""CMF Cross 50-Line"": Off => Mandatory."
24.67,4.50,30.43,31.13,48.00,14.25,27.71,33.50,24.55,0.88,1.12,0.81,17.63,22.35,16.28,-0.03,0.37,-0.25,-0.60,7.33,-4.92,0.93,1.11,0.75,18.56,22.18,14.95,-492.45,-24.62,34.35,12.15,22.20,7.93,2.23,5.70,158.63,44.70,113.93,7.42,4.44,2.99,148.49,88.70,59.78,1.10,1.10,0.83,22.67,22.67,16.66,1.11,1.11,0.75,22.57,22.57,15.16,0,0,0,0.06,0.06,0.06,110.44,5.32,-0.51,2.20,-2.71,-10.14,44.01,-54.15,9.00,2.00,7.00,8.00,4.00,4.00,0,0,47.06,66.67,36.36,0.94,1.98,0.52,1.05,0.99,0.92,-0.02,-0.04,17.00,6.00,11.00,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,6.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,10.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Off","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Strong",0,true,"Strong","Off","Off","Skipped for ""Percent Profitable: All"": 47.05882352941176. Changed ""Waddah Attar"": Mandatory => Strong."
24.67,4.50,30.43,31.13,48.00,14.25,27.71,33.50,24.55,0.88,1.12,0.81,17.63,22.35,16.28,-0.03,0.37,-0.25,-0.60,7.33,-4.92,0.93,1.11,0.75,18.56,22.18,14.95,-493.07,-24.65,34.35,12.15,22.20,7.93,2.23,5.70,158.63,44.70,113.93,7.42,4.44,2.99,148.49,88.70,59.78,1.10,1.10,0.83,22.67,22.67,16.66,1.11,1.11,0.75,22.57,22.57,15.16,0,0,0,0.06,0.06,0.06,110.44,5.32,-0.51,2.20,-2.71,-10.14,44.01,-54.15,9.00,2.00,7.00,8.00,4.00,4.00,0,0,47.06,66.67,36.36,0.94,1.98,0.52,1.05,0.99,0.92,-0.02,-0.04,17.00,6.00,11.00,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,6.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,10.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,2.00,0,true,"Off","Strong",0,0,1.00,0.70,"Off","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Strong","Off","Off","Skipped for ""Percent Profitable: All"": 47.05882352941176. Changed ""Risk Adjustment"": 1 => 2."
24.67,4.50,30.43,31.13,48.00,14.25,27.71,33.50,24.55,0.88,1.12,0.81,17.63,22.35,16.28,-0.03,0.37,-0.25,-0.60,7.33,-4.92,0.93,1.11,0.75,18.56,22.18,14.95,-493.07,-24.65,34.35,12.15,22.20,7.93,2.23,5.70,158.63,44.70,113.93,7.42,4.44,2.99,148.49,88.70,59.78,1.10,1.10,0.83,22.67,22.67,16.66,1.11,1.11,0.75,22.57,22.57,15.16,0,0,0,0.06,0.06,0.06,110.44,5.32,-0.51,2.20,-2.71,-10.14,44.01,-54.15,9.00,2.00,7.00,8.00,4.00,4.00,0,0,47.06,66.67,36.36,0.94,1.98,0.52,1.05,0.99,0.92,-0.02,-0.04,17.00,6.00,11.00,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,6.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,10.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,248.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Off","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Strong","Off","Off","Skipped for ""Percent Profitable: All"": 47.05882352941176. Changed ""Probability Formula Length"": 136 => 248."
24.67,4.50,30.43,31.13,48.00,14.25,27.71,33.50,24.55,0.88,1.12,0.81,17.63,22.35,16.28,-0.03,0.37,-0.25,-0.60,7.33,-4.92,0.93,1.11,0.75,18.56,22.18,14.95,-493.07,-24.65,34.35,12.15,22.20,7.93,2.23,5.70,158.63,44.70,113.93,7.42,4.44,2.99,148.49,88.70,59.78,1.10,1.10,0.83,22.67,22.67,16.66,1.11,1.11,0.75,22.57,22.57,15.16,0,0,0,0.06,0.06,0.06,110.44,5.32,-0.51,2.20,-2.71,-10.14,44.01,-54.15,9.00,2.00,7.00,8.00,4.00,4.00,0,0,47.06,66.67,36.36,0.94,1.98,0.52,1.05,0.99,0.92,-0.02,-0.04,17.00,6.00,11.00,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,6.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,10.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,185.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Off","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Strong","Off","Off","Skipped for ""Percent Profitable: All"": 47.05882352941176. Changed ""MA 4"": 100 => 185."
